Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
433502.0841,1.590574,34.381043,-7.628945,39.078801,65.143281,74.415251,8.728237,23.586873,86.429243,35,69.30317,1.6,44.898711,40,69.037737,1.33544
433505.5821,1.560626,34.789999,-6.451755,38.639222,65.503903,74.431662,8.783878,23.677879,86.42942,35,69.796989,1.6,20.143989,40,69.288958,1.547733
433513.694,1.569867,35.430171,-7.303143,39.401569,65.108148,74.374683,8.688916,23.634993,86.431716,35,68.257405,1.6,0.474917,40,68.796695,2.335151
433517.467,1.601999,34.074679,-6.491712,40.219247,64.620827,74.158749,8.721833,23.698785,86.438039,35,69.644467,1.6,5.265691,40,68.358236,1.982149
433519.876,1.595783,34.614848,-5.794004,39.266314,65.299123,74.32999,8.706785,23.634624,86.43207,35,69.831527,1.6,1.991891,40,68.826301,2.285381
433520.449,1.590028,34.610949,-7.561326,40.071696,65.434934,74.303082,8.740394,23.662445,86.430043,35,69.909258,1.6,4.666956,40,68.648274,2.301049
433525.7487,1.624387,35.610605,-7.9486,41.113775,64.872156,74.309054,8.672747,23.644947,86.42942,35,68.396988,1.6,17.744281,40,67.773034,2.026697
433532.9802,1.56659,34.794796,-6.719159,40.142398,65.667424,74.10618,8.748291,23.704544,86.431893,35,69.339808,1.6,16.518383,40,68.192013,2.562805
433536.117,1.591961,35.673129,-7.582841,41.427321,65.143804,74.5843,8.642125,23.705392,86.432172,35,68.136736,1.6,4.73907,40,67.677566,1.917939
433536.633,1.599815,35.26429,-7.561326,39.134133,65.542423,74.687461,8.716439,23.596389,86.430526,35,68.357417,1.6,6.773106,40,68.824526,2.132075
433543.269,1.593851,34.868886,-6.777557,38.534707,65.73818,74.183753,8.642982,23.72004,86.42531,35,69.764436,1.6,1.901181,40,68.019846,1.836524
433543.814,1.576503,35.265188,-7.825656,39.715115,65.593226,74.178211,8.711211,23.668312,86.421135,35,69.441833,1.6,1.647316,40,68.43664,2.290296
