Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1319.831004,1.577133,25.275038,-7.973189,26.08817,57.124041,67.990897,8.47591,22.600302,86.224708,25,56.486306,1.6,0.290214,25,45.304376,1.64881
1321.262004,1.594733,24.98361,-7.167905,23.881053,57.215736,68.276773,8.550697,22.567385,86.230631,25,56.609001,1.6,1.523503,25,46.398196,1.420541
1327.965999,1.636484,24.903516,-8.083838,25.688553,56.717211,68.132312,8.580478,22.648751,86.226363,25,57.253979,1.6,35.856338,25,45.453455,1.156942
1329.340123,1.625647,25.084892,-7.933232,24.966168,57.148026,68.016866,8.578048,22.618055,86.226865,25,57.095516,1.6,40.550928,25,46.214648,1.028829
1330.13854,1.626824,25.161542,-7.65046,24.489701,57.249177,67.960979,8.544159,22.624342,86.226409,25,57.071261,1.6,43.111634,25,46.472542,0.787043
1331.261,1.588894,25.238427,-6.534742,24.173081,57.533498,68.067204,8.480765,22.572563,86.226893,25,56.867049,1.6,40.158486,25,46.272699,1.399035
1331.762992,1.579275,25.236809,-7.98241,24.92928,57.694642,68.172885,8.560217,22.593054,86.225647,25,56.826744,1.6,38.750321,25,45.871193,1.557257
1339.196233,1.565834,24.936493,-7.71808,26.094318,57.354806,68.299425,8.565446,22.465079,86.223387,25,56.715966,1.6,1.568712,25,45.456654,0.407005
1341.075995,1.538196,24.599521,-8.941374,25.116793,57.029021,68.426061,8.587011,22.634847,86.223787,25,57.102782,1.6,0,25,45.798938,1.962794
1343.357002,1.557098,24.930092,-6.282707,24.339076,57.265358,67.95453,8.636306,22.632038,86.212908,25,57.126219,1.6,0.721742,25,46.071372,1.054329
1345.710073,1.589272,25.268343,-6.193573,24.130046,57.354003,68.172793,8.524829,22.595053,86.214414,25,56.880827,1.6,1.324837,25,46.106967,1.484751
1347.475071,1.555081,25.096885,-6.752968,23.284702,57.013917,68.272557,8.484868,22.557698,86.219817,25,56.863024,1.6,1.021995,25,46.520763,1.677689
1349.324004,1.586584,24.808046,-6.829808,24.514293,57.087554,68.254646,8.554521,22.60319,86.218227,25,57.0923,1.6,1.563944,25,45.970144,1.880458
1349.928995,1.565456,24.804235,-8.10228,25.436486,57.055549,67.893627,8.46965,22.545343,86.218487,25,57.134658,1.6,0.140044,25,45.316647,0.364915
1357.693106,1.616911,25.115676,-8.154531,25.919101,57.180054,68.145117,8.634718,22.709111,86.215744,25,57.167749,1.6,34.066155,25,45.704156,1.039889
