Time (sec)	Water Level (ft)	Water Flowrate (GPM)	House Steam Pressure (psig)	Steam Pressure (psig)	Inlet Water Temperature (C)	Outlet Water Temperature (C)	Water Feed Temperature (C)	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Flow Control Output (%)	Level Setpoint (ft)	Level Control Output (%)	Steam Setpoint (psig)	Steam Control Output (%)	Tube-Side Pressure Drop (psig)
666.403	1.598891	25.047031	-6.553184	26.472417	56.906954	68.324704	9.038183	22.453148	86.214916	25	56.37735	1.6	25.370901	25	44.783495	1.221459
701.123864	1.63073	24.808223	-7.478339	24.514293	57.027619	68.236221	9.033509	22.443595	86.218757	25	56.765942	1.6	62.008877	25	45.67135	1.204562
707.544078	1.566548	25.214619	-6.568552	23.536768	56.851929	68.050561	8.925696	0	0	25	56.929127	1.6	30.234288	25	46.348368	1.507179
713.246009	1.519462	24.96039	-7.220156	24.074714	56.999103	68.160899	8.898437	0	0	25	56.550726	1.6	0.263511	25	46.023465	2.231923
727.455078	1.624303	25.214236	-8.680117	23.164817	56.945985	68.142005	8.932223	22.351527	86.223025	25	56.803409	1.6	12.085748	25	46.283615	1.972625
738.761833	1.557014	25.137439	-6.341105	24.296041	57.0643	68.171739	8.87938	22.465155	86.213559	25	57.046492	1.6	22.769576	25	45.500412	0.755398
743.898562	1.56155	25.171578	-7.711932	25.912953	57.208497	68.324704	8.977584	22.482757	86.211476	25	56.528272	1.6	0	25	44.705081	0.567377
755.980003	1.621069	25.155847	-8.099206	24.031678	56.984297	67.998973	8.817574	22.523444	86.209124	25	56.971246	1.6	5.299548	25	46.003279	1.64543
770.350823	1.537482	25.100269	-7.146389	24.741767	57.405287	68.167614	8.87349	22.563085	86.212146	25	57.139535	1.6	3.379201	25	45.71781	1.055865
780.757167	1.587676	25.148549	-8.25596	24.329854	57.332741	68.150326	8.832403	22.535563	86.215651	25	56.687913	1.6	0.691616	25	45.819931	1.053714
784.824068	1.61397	25.082847	-6.279633	24.600364	56.914888	68.309648	8.824562	22.434214	86.227311	25	56.491642	1.6	4.925647	25	46.129987	2.144057
809.209005	1.63157	24.655673	-8.824577	24.701806	57.261294	67.908058	8.829875	22.572615	86.201183	25	57.240093	1.6	20.015651	25	45.219325	1.304103
813.18905	1.598555	25.134673	-7.250892	23.152521	57.105953	68.086549	8.836692	22.368065	86.214498	25	56.920587	1.6	43.81319	25	46.459714	0.957245
815.257151	1.598177	25.264326	-8.876828	23.8165	57.408355	68.019649	8.848545	22.377531	86.215791	25	56.630236	1.6	37.257164	25	46.401777	0.870915
815.874854	1.573227	25.287943	-6.334958	24.920058	57.086702	68.071687	8.807662	22.444789	86.218403	25	56.55438	1.6	33.886049	25	45.882953	1.33206
821.345067	1.554619	24.541368	-6.765263	25.233604	57.191536	68.139579	8.804942	22.466157	86.223294	25	57.190537	1.6	0.626525	25	45.991217	2.235917
835.54407	1.619179	24.650891	-8.237519	24.999982	57.141193	68.059589	8.782259	22.503516	86.215084	25	57.525898	1.6	15.409817	25	45.812888	0.802711
837.564998	1.583938	25.335914	-8.093059	25.952915	57.199723	68.241308	8.823144	22.493225	86.215437	25	56.875198	1.6	12.88522	25	45.231039	0.82053
839.623844	1.603596	25.338356	-8.480333	24.594216	57.285218	68.034696	8.704768	22.430495	86.214498	25	56.615962	1.6	2.82486	25	45.84249	1.296729
840.150284	1.612542	25.353733	-7.37691	24.732545	57.12144	68.144584	8.784126	22.487241	86.20984	25	56.557112	1.6	2.39062	25	46.414673	1.047877
845.883038	1.610652	24.530553	-6.605435	24.812469	57.482888	68.246057	8.810821	22.477254	86.211616	25	57.275956	1.6	42.716399	25	45.749129	1.336054
846.414998	1.608006	24.527257	-7.038813	25.399599	57.265717	68.097388	8.874579	22.520596	86.203507	25	57.363823	1.6	45.827933	25	45.477519	0.79841
