Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1038067.066,1.51543,34.359206,-6.61773,25.23053,60.326317,68.59469,8.671292,22.080816,84.926299,35,69.520801,1.6,1.65118,25,47.557584,1.562479
1038067.789,1.540254,34.653048,-6.845176,26.377124,60.185486,68.833022,8.684139,21.93761,84.930799,35,69.40993,1.6,1.455947,25,48.076297,1.520389
1038079.411,1.577259,34.984986,-7.183273,24.253005,59.979645,68.521896,8.79893,22.183944,84.933747,35,68.459058,1.6,1.559325,25,47.834758,1.905957
1038082.941,1.611996,34.425791,-7.708859,25.473374,60.354906,68.32229,8.695043,22.094192,84.932259,35,69.300255,1.6,11.775135,25,47.530936,0.700098
1038083.533,1.602461,34.42919,-6.113659,24.892392,60.91664,68.523764,8.603998,22.0546,84.928763,35,69.415035,1.6,12.690327,25,47.627573,1.158478
1038085.079,1.625017,34.767324,-8.010072,25.086053,60.380965,68.50813,8.636189,22.122313,84.931283,35,69.376659,1.6,18.514305,25,48.408884,2.113334
1038086.019,1.643919,35.107429,-8.529511,24.941576,60.182545,68.361618,8.622371,22.144725,84.934723,35,69.13335,1.6,26.609657,25,47.598657,2.23561
1038087.529,1.607418,35.443635,-8.031587,25.510262,60.454008,68.24284,8.695192,22.076431,84.928828,35,68.72469,1.6,29.270082,25,48.474116,1.742821
1038091.365,1.594019,35.48285,-6.365694,24.615734,60.499113,68.504702,8.64433,22.152338,84.931469,35,68.072781,1.6,21.539299,25,47.367777,1.902885
1038093.175,1.575873,35.164273,-7.767257,25.673183,60.406989,68.909598,8.596305,22.15403,84.935244,35,68.126675,1.6,17.641096,25,47.853633,1.928385
1038095.442,1.591121,34.108449,-7.696564,25.242826,59.791163,68.813525,8.784218,22.16032,84.938963,35,69.146072,1.6,9.973481,25,47.574652,1.538516
1038099.639,1.554451,34.742161,-6.150542,25.943693,60.337534,68.472589,8.783023,22.079076,84.930623,35,69.564499,1.6,0.512581,25,47.477334,2.122551
1038109.19,1.628,33.916891,-7.942453,25.863769,60.643721,68.411897,8.709159,22.09631,84.92681,35,69.425102,1.6,38.117822,25,47.476342,2.156039
1038113.642,1.575117,36.008717,-6.399504,25.848399,60.236272,68.914894,8.714088,22.138491,84.928224,35,68.113812,1.6,40.363342,25,47.217264,1.61778
1038117.777,1.56743,34.201389,-7.054181,23.844166,60.087672,68.812809,8.633425,21.977002,84.940832,35,68.862765,1.6,9.263525,25,48.309848,2.148051
1038130.165,1.616953,34.878877,-7.696564,25.940619,60.317357,68.71259,8.70169,22.101703,84.937392,35,68.677996,1.6,22.902319,25,48.213914,1.442969
1038142.186,1.603302,35.810183,-8.277475,25.836104,60.487982,68.919551,8.68765,22.084525,84.934705,35,67.706872,1.6,1.922972,25,47.067402,1.6654
1038150.47,1.604394,35.06299,-7.638166,25.396525,60.285399,68.47351,8.629916,22.118039,84.937308,35,69.24291,1.6,23.426682,25,47.312451,2.110262
1038150.956,1.611744,35.354066,-7.260113,24.34215,60.28174,68.405807,8.685857,22.116401,84.932008,35,69.000097,1.6,24.535234,25,47.847816,0.85709
1038154.634,1.63304,35.290159,-7.140242,24.385186,60.00056,68.528957,8.738437,22.127872,84.93927,35,68.61278,1.6,43.190659,25,47.860965,2.100738
